CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-09-24T18:20:41","18 SPCS","COSMOS 1275 DEB","1981-053RR","EARTH","TEME","UTC","SGP4","2020-09-23T23:54:47.316672","14.04419371","0.00495510","82.8502","3.2094","265.3350","94.2161","0","U","42153","999","33452","0.00044304000000","0.00000728","0.0000000000000","7256.668","102.533","914.491","842.576","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2832582","162027013","0 COSMOS 1275 DEB","1 42153U 81053RR  20267.99638098 +.00000728 +00000-0 +44304-3 0  9996","2 42153 082.8502 003.2094 0049551 265.3350 094.2161 14.04419371334522"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T02:09:23","18 SPCS","COSMOS 1275 DEB","1981-053RT","EARTH","TEME","UTC","SGP4","2020-10-01T17:43:58.120896","14.02707359","0.00456620","82.9076","83.2402","137.4469","223.0256","0","U","42155","999","80062","0.00035840000000","0.00000575","0.0000000000000","7262.572","102.658","917.599","851.274","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839626","162586246","0 COSMOS 1275 DEB","1 42155U 81053RT  20275.73886714 +.00000575 +00000-0 +35840-3 0  9994","2 42155 082.9076 083.2402 0045662 137.4469 223.0256 14.02707359800621"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T01:46:10","18 SPCS","COSMOS 1275 DEB","1981-053RU","EARTH","TEME","UTC","SGP4","2020-09-30T05:30:21.393792","14.00694801","0.00590910","82.7491","259.0999","149.2159","211.2499","0","U","42156","999","84829","0.00038900000000","0.00000604","0.0000000000000","7269.527","102.806","934.348","848.435","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2838470","162522660","0 COSMOS 1275 DEB","1 42156U 81053RU  20274.22941428  .00000604  00000-0  38900-3 0  9995","2 42156  82.7491 259.0999 0059091 149.2159 211.2499 14.00694801848291"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-09-22T20:10:40","18 SPCS","COSMOS 1275 DEB","1981-053RV","EARTH","TEME","UTC","SGP4","2020-09-22T00:39:00.546624","14.32793944","0.00149420","83.0850","19.9354","166.9761","193.1816","0","U","42157","999","90678","0.00024734000000","0.00000692","0.0000000000000","7160.543","100.502","793.108","771.709","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2831315","161918957","0 COSMOS 1275 DEB","1 42157U 81053RV  20266.02708966 +.00000692 +00000-0 +24734-3 0  9990","2 42157 083.0850 019.9354 0014942 166.9761 193.1816 14.32793944906787"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053RW","EARTH","TEME","UTC","SGP4","2020-10-01T23:13:50.871360","13.75246893","0.01122300","83.0054","279.4270","142.0153","244.9304","0","U","42158","999","34436","0.00044511000000","0.00000463","0.0000000000000","7358.930","104.708","1063.385","898.206","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162618187","0 COSMOS 1275 DEB","1 42158U 81053RW  20275.96794990 +.00000463 +00000-0 +44511-3 0  9997","2 42158 083.0054 279.4270 0112230 142.0153 244.9304 13.75246893344362"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T22:26:10","18 SPCS","COSMOS 1275 DEB","1981-053RX","EARTH","TEME","UTC","SGP4","2020-10-01T14:51:45.601056","13.78663285","0.00683000","82.8267","226.9375","168.3108","191.9655","0","U","42159","999","80728","0.00004037000000","0.00000057","0.0000000000000","7346.768","104.448","1018.812","918.455","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839532","162568114","0 COSMOS 1275 DEB","1 42159U 81053RX  20275.61927779  .00000057  00000-0  40370-4 0  9992","2 42159  82.8267 226.9375 0068300 168.3108 191.9655 13.78663285807284"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T14:36:09","18 SPCS","COSMOS 1275 DEB","1981-053RZ","EARTH","TEME","UTC","SGP4","2020-10-02T05:10:02.180064","13.90914813","0.00512730","82.9303","242.4738","265.2936","155.3361","0","U","42161","999","85018","0.00031469000000","0.00000413","0.0000000000000","7303.563","103.528","962.876","887.981","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840156","162601686","0 COSMOS 1275 DEB","1 42161U 81053RZ  20276.21530301  .00000413  00000-0  31469-3 0  9997","2 42161  82.9303 242.4738 0051273 265.2936 155.3361 13.90914813850187"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053SA","EARTH","TEME","UTC","SGP4","2020-10-02T09:46:56.273664","13.83817126","0.00863670","82.8805","325.7327","150.6077","223.1785","0","U","42162","999","34933","0.00028372000000","0.00000339","0.0000000000000","7328.516","104.059","1013.675","887.086","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162620460","0 COSMOS 1275 DEB","1 42162U 81053SA  20276.40759576 +.00000339 +00000-0 +28372-3 0  9992","2 42162 082.8805 325.7327 0086367 150.6077 223.1785 13.83817126349333"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T06:46:09","18 SPCS","COSMOS 1275 DEB","1981-053SC","EARTH","TEME","UTC","SGP4","2020-10-01T04:50:43.413504","14.25562725","0.00342930","82.9314","252.5990","344.2418","15.7696","0","U","42164","999","35622","0.00040942000000","0.00000991","0.0000000000000","7184.738","101.012","831.241","781.964","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839152","162539018","0 COSMOS 1275 DEB","1 42164U 81053SC  20275.20189136  .00000991  00000-0  40942-3 0  9991","2 42164  82.9314 252.5990 0034293 344.2418  15.7696 14.25562725356226"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-09-28T06:26:11","18 SPCS","COSMOS 1275 DEB","1981-053SD","EARTH","TEME","UTC","SGP4","2020-09-27T21:32:37.072320","14.10174289","0.00472600","82.7387","137.7009","89.8437","282.0002","0","U","42165","999","83931","0.00058691000000","0.00001065","0.0000000000000","7236.912","102.115","892.979","824.575","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2836513","162360150","0 COSMOS 1275 DEB","1 42165U 81053SD  20271.89765130  .00001065  00000-0  58691-3 0  9990","2 42165  82.7387 137.7009 0047260  89.8437 282.0002 14.10174289839315"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053SE","EARTH","TEME","UTC","SGP4","2020-10-02T02:33:25.947648","13.85426581","0.01490490","82.8962","44.5565","29.1433","331.7943","0","U","42166","999","34643","0.00073717000000","0.00000931","0.0000000000000","7322.839","103.939","1053.850","835.558","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162618929","0 COSMOS 1275 DEB","1 42166U 81053SE  20276.10655032 +.00000931 +00000-0 +73717-3 0  9996","2 42166 082.8962 044.5565 0149049 029.1433 331.7943 13.85426581346437"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 1275 DEB","1981-053SF","EARTH","TEME","UTC","SGP4","2020-09-30T12:10:13.633536","13.80782675","0.00575560","82.8427","190.2357","310.0054","49.6060","0","U","42167","999","82530","0.00025851000000","0.00000290","0.0000000000000","7339.248","104.288","1003.355","918.872","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839403","162562558","0 COSMOS 1275 DEB","1 42167U 81053SF  20274.50710224 +.00000290 +00000-0 +25851-3 0  9998","2 42167 082.8427 190.2357 0057556 310.0054 049.6060 13.80782675825301"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:36:11","18 SPCS","COSMOS 1275 DEB","1981-053SG","EARTH","TEME","UTC","SGP4","2020-10-02T00:46:45.052032","14.42635529","0.00177780","82.8002","187.2985","40.8979","319.3544","0","U","42168","999","84133","0.00042935000000","0.00001446","0.0000000000000","7127.940","99.817","762.477","737.133","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839878","162595854","0 COSMOS 1275 DEB","1 42168U 81053SG  20276.03246588  .00001446  00000-0  42935-3 0  9992","2 42168  82.8002 187.2985 0017778  40.8979 319.3544 14.42635529841339"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T22:16:09","18 SPCS","COSMOS 1275 DEB","1981-053SH","EARTH","TEME","UTC","SGP4","2020-10-02T16:25:38.068896","14.34778238","0.00232750","82.8777","55.3668","279.6634","80.1926","0","U","42169","999","35863","0.00043157000000","0.00001244","0.0000000000000","7153.940","100.363","792.456","759.154","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840223","162623207","0 COSMOS 1275 DEB","1 42169U 81053SH  20276.68446839  .00001244  00000-0  43157-3 0  9998","2 42169  82.8777  55.3668 0023275 279.6634  80.1926 14.34778238358630"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 1275 DEB","1981-053SJ","EARTH","TEME","UTC","SGP4","2020-09-30T12:28:12.493056","13.45751746","0.02025500","82.7687","346.6417","93.4515","268.9815","0","U","42170","999","74877","-0.00088882000000","-0.00000582","0.0000000000000","7466.066","107.003","1239.157","936.706","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839403","162559676","0 COSMOS 1275 DEB","1 42170U 81053SJ  20274.51958904 -.00000582 +00000-0 -88882-3 0  9991","2 42170 082.7687 346.6417 0202550 093.4515 268.9815 13.45751746748771"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 1275 DEB","1981-053SK","EARTH","TEME","UTC","SGP4","2020-10-01T14:35:04.766784","14.03812833","0.00404490","83.0895","29.9188","70.4117","290.1416","0","U","42171","999","85544","0.00044935000000","0.00000729","0.0000000000000","7258.758","102.577","909.984","851.262","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839403","162561716","0 COSMOS 1275 DEB","1 42171U 81053SK  20275.60769406 +.00000729 +00000-0 +44935-3 0  9992","2 42171 083.0895 029.9188 0040449 070.4117 290.1416 14.03812833855440"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-09-30T19:42:07","18 SPCS","COSMOS 1275 DEB","1981-053SL","EARTH","TEME","UTC","SGP4","2020-09-30T07:02:16.143360","14.01369375","0.00672980","82.9554","128.5419","8.0922","352.1317","0","U","42172","999","35048","0.00013781000000","0.00000228","0.0000000000000","7267.194","102.756","937.965","840.152","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2838070","162489552","0 COSMOS 1275 DEB","1 42172U 81053SL  20274.29324240 +.00000228 +00000-0 +13781-3 0  9999","2 42172 082.9554 128.5419 0067298 008.0922 352.1317 14.01369375350485"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-09-28T06:16:10","18 SPCS","COSMOS 1275 DEB","1981-053SM","EARTH","TEME","UTC","SGP4","2020-09-27T18:33:24.943104","13.47851761","0.02134950","83.2229","292.7310","147.4494","214.0022","0","U","42173","999","76694","0.00022893000000","0.00000178","0.0000000000000","7458.309","106.836","1239.406","920.943","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2836444","162357913","0 COSMOS 1275 DEB","1 42173U 81053SM  20271.77320536  .00000178  00000-0  22893-3 0  9992","2 42173  83.2229 292.7310 0213495 147.4494 214.0022 13.47851761766942"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-09-27T22:26:10","18 SPCS","COSMOS 1275 DEB","1981-053SN","EARTH","TEME","UTC","SGP4","2020-09-27T13:47:36.197664","14.29879498","0.00433690","82.7853","31.9999","142.2791","218.1450","0","U","42174","999","81702","0.00045651000000","0.00001203","0.0000000000000","7170.270","100.707","823.232","761.038","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2836220","162312962","0 COSMOS 1275 DEB","1 42174U 81053SN  20271.57472451  .00001203  00000-0  45651-3 0  9992","2 42174  82.7853  31.9999 0043369 142.2791 218.1450 14.29879498817024"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T06:36:10","18 SPCS","COSMOS 1275 DEB","1981-053SP","EARTH","TEME","UTC","SGP4","2020-10-01T01:24:52.727040","13.49093432","0.01425030","83.0332","205.6312","43.8365","329.0192","0","U","42175","999","85896","0.00008075800000","0.00000069","0.0000000000000","7453.732","106.738","1181.815","969.379","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839062","162536780","0 COSMOS 1275 DEB","1 42175U 81053SP  20275.05894360  .00000069  00000-0  80758-4 0  9994","2 42175  83.0332 205.6312 0142503  43.8365 329.0192 13.49093432858963"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:36:11","18 SPCS","COSMOS 1275 DEB","1981-053SQ","EARTH","TEME","UTC","SGP4","2020-10-01T23:21:52.279200","13.69305582","0.01129050","82.9037","157.6596","5.0705","54.0334","0","U","42176","999","34342","0.00034920000000","0.00000331","0.0000000000000","7380.202","105.162","1085.393","918.740","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839852","162594916","0 COSMOS 1275 DEB","1 42176U 81053SQ  20275.97352175  .00000331  00000-0  34920-3 0  9990","2 42176  82.9037 157.6596 0112905   5.0705  54.0334 13.69305582343422"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T14:26:11","18 SPCS","COSMOS 1275 DEB","1981-053SR","EARTH","TEME","UTC","SGP4","2020-09-28T14:07:47.875584","14.41297760","0.00396640","82.7172","232.0749","14.7562","345.4778","0","U","42177","999","80964","0.00062905000000","0.00002069","0.0000000000000","7132.350","99.909","782.505","725.926","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839254","162541203","0 COSMOS 1275 DEB","1 42177U 81053SR  20272.58874856  .00002069  00000-0  62905-3 0  9994","2 42177  82.7172 232.0749 0039664  14.7562 345.4778 14.41297760809646"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T01:40:27","18 SPCS","COSMOS 1275 DEB","1981-053SS","EARTH","TEME","UTC","SGP4","2020-09-30T18:16:15.956256","14.15030174","0.00137260","82.9420","290.6868","119.6822","240.5724","0","U","42178","999","33494","0.00028807000000","0.00000575","0.0000000000000","7220.346","101.764","852.122","832.300","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2838446","162519504","0 COSMOS 1275 DEB","1 42178U 81053SS  20274.76129579 +.00000575 +00000-0 +28807-3 0  9995","2 42178 082.9420 290.6868 0013726 119.6822 240.5724 14.15030174334949"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053ST","EARTH","TEME","UTC","SGP4","2020-10-02T04:41:18.941568","13.72002792","0.01005650","83.1282","82.4583","359.6884","0.4191","0","U","42179","999","76813","0.00030616000000","0.00000303","0.0000000000000","7370.526","104.956","1066.513","918.269","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162618566","0 COSMOS 1275 DEB","1 42179U 81053ST  20276.19535812 +.00000303 +00000-0 +30616-3 0  9996","2 42179 083.1282 082.4583 0100565 359.6884 000.4191 13.72002792768132"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053SU","EARTH","TEME","UTC","SGP4","2020-10-02T05:38:47.639040","14.26766574","0.00284630","82.8827","264.8386","48.8773","322.5539","0","U","42180","999","32774","0.00070166000000","0.00001723","0.0000000000000","7180.696","100.927","822.999","782.122","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162619869","0 COSMOS 1275 DEB","1 42180U 81053SU  20276.23527360 +.00001723 +00000-0 +70166-3 0  9993","2 42180 082.8827 264.8386 0028463 048.8773 322.5539 14.26766574327749"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T06:36:10","18 SPCS","COSMOS 1275 DEB","1981-053SV","EARTH","TEME","UTC","SGP4","2020-10-01T03:50:26.865888","13.88341769","0.00686890","82.9055","225.8323","320.5947","39.0230","0","U","42181","999","78914","-0.00000717470000","0.00000006","0.0000000000000","7312.584","103.720","984.679","884.220","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839059","162536720","0 COSMOS 1275 DEB","1 42181U 81053SV  20275.16003317  .00000006  00000-0 -71747-5 0  9998","2 42181  82.9055 225.8323 0068689 320.5947  39.0230 13.88341769789145"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T06:36:10","18 SPCS","COSMOS 1275 DEB","1981-053SW","EARTH","TEME","UTC","SGP4","2020-10-01T01:57:36.517824","13.60156997","0.01415920","82.9575","25.0147","171.2715","2.3510","0","U","42182","999","81061","0.00074200000000","0.00000608","0.0000000000000","7413.258","105.870","1140.089","930.157","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839094","162537661","0 COSMOS 1275 DEB","1 42182U 81053SW  20275.08167266  .00000608  00000-0  74200-3 0  9996","2 42182  82.9575  25.0147 0141592 171.2715   2.3510 13.60156997810614"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-09-29T20:48:23","18 SPCS","COSMOS 1275 DEB","1981-053SX","EARTH","TEME","UTC","SGP4","2020-09-28T22:57:06.537888","13.82755960","0.00479960","82.9391","342.2471","231.9448","303.3195","0","U","42183","999","32577","0.00032008000000","0.00000366","0.0000000000000","7332.264","104.139","989.321","918.937","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2837957","162447789","0 COSMOS 1275 DEB","1 42183U 81053SX  20272.95632567 +.00000366 +00000-0 +32008-3 0  9992","2 42183 082.9391 342.2471 0047996 231.9448 303.3195 13.82755960325775"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053SY","EARTH","TEME","UTC","SGP4","2020-10-02T00:36:14.457312","13.61314649","0.00962730","83.0271","0.5364","37.2167","136.8283","0","U","42184","999","32790","0.00011949000000","0.00000109","0.0000000000000","7409.055","105.780","1102.249","959.590","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162619261","0 COSMOS 1275 DEB","1 42184U 81053SY  20276.02516733 +.00000109 +00000-0 +11949-3 0  9997","2 42184 083.0271 000.5364 0096273 037.2167 136.8283 13.61314649327903"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T01:56:10","18 SPCS","COSMOS 1275 DEB","1981-053TA","EARTH","TEME","UTC","SGP4","2020-09-30T23:06:52.398144","13.96784295","0.00563380","83.1242","151.3246","297.6925","61.8534","0","U","42186","999","34998","0.00005276000000","0.00000090","0.0000000000000","7283.088","103.093","945.985","863.922","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2838619","162526984","0 COSMOS 1275 DEB","1 42186U 81053TA  20274.96310646  .00000090  00000-0  52760-4 0  9991","2 42186  83.1242 151.3246 0056338 297.6925  61.8534 13.96784295349984"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053TB","EARTH","TEME","UTC","SGP4","2020-10-02T10:15:03.593088","13.94167589","0.00623810","82.9696","320.6082","289.2607","70.1818","0","U","42187","999","34875","0.00032042000000","0.00000447","0.0000000000000","7292.199","103.287","959.553","868.574","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162617431","0 COSMOS 1275 DEB","1 42187U 81053TB  20276.42712492 +.00000447 +00000-0 +32042-3 0  9996","2 42187 082.9696 320.6082 0062381 289.2607 070.1818 13.94167589348754"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 1275 DEB","1981-053TC","EARTH","TEME","UTC","SGP4","2020-10-01T11:08:27.143520","14.04124284","0.00571180","82.8585","341.1046","140.9997","219.5316","0","U","42188","999","35107","0.00026793000000","0.00000447","0.0000000000000","7257.685","102.555","921.004","838.095","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839403","162561990","0 COSMOS 1275 DEB","1 42188U 81053TC  20275.46420305 +.00000447 +00000-0 +26793-3 0  9995","2 42188 082.8585 341.1046 0057118 140.9997 219.5316 14.04124284351074"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:36:11","18 SPCS","COSMOS 1275 DEB","1981-053TD","EARTH","TEME","UTC","SGP4","2020-10-01T23:28:09.084288","13.67623257","0.01259350","83.0244","5.7251","56.6949","304.6189","0","U","42189","999","88942","0.00017293000000","0.00000170","0.0000000000000","7386.253","105.292","1101.136","915.099","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839878","162596357","0 COSMOS 1275 DEB","1 42189U 81053TD  20275.97788292  .00000170  00000-0  17293-3 0  9992","2 42189  83.0244   5.7251 0125935  56.6949 304.6189 13.67623257889425"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T01:56:10","18 SPCS","COSMOS 1275 DEB","1981-053TE","EARTH","TEME","UTC","SGP4","2020-09-29T09:17:20.804640","14.17159587","0.00475750","82.9316","310.1999","230.6534","129.0425","0","U","42190","999","86532","0.00043587000000","0.00000904","0.0000000000000","7213.111","101.611","869.293","800.660","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2838608","162525726","0 COSMOS 1275 DEB","1 42190U 81053TE  20273.38704635  .00000904  00000-0  43587-3 0  9996","2 42190  82.9316 310.1999 0047575 230.6534 129.0425 14.17159587865325"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 1275 DEB","1981-053TF","EARTH","TEME","UTC","SGP4","2020-10-01T11:29:33.521280","14.00375255","0.00379900","82.8268","335.2361","294.0420","65.6776","0","U","42191","999","35060","0.00029531000000","0.00000455","0.0000000000000","7270.632","102.829","920.119","864.876","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839403","162562340","0 COSMOS 1275 DEB","1 42191U 81053TF  20275.47886020 +.00000455 +00000-0 +29531-3 0  9992","2 42191 082.8268 335.2361 0037990 294.0420 065.6776 14.00375255350608"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T14:26:11","18 SPCS","COSMOS 1275 DEB","1981-053TG","EARTH","TEME","UTC","SGP4","2020-10-01T11:25:00.964704","13.68319764","0.01297130","83.1022","188.3165","227.9399","131.0662","0","U","42192","999","91052","0.00080768000000","0.00000745","0.0000000000000","7383.746","105.238","1101.388","909.834","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839252","162541185","0 COSMOS 1275 DEB","1 42192U 81053TG  20275.47570561  .00000745  00000-0  80768-3 0  9994","2 42192  83.1022 188.3165 0129713 227.9399 131.0662 13.68319764910526"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:26:10","18 SPCS","COSMOS 1275 DEB","1981-053TH","EARTH","TEME","UTC","SGP4","2020-10-02T01:41:00.721536","13.64418202","0.01309240","82.9530","312.5924","287.1161","71.5686","0","U","42193","999","87312","-0.00030407000000","-0.00000245","0.0000000000000","7397.815","105.539","1116.535","922.825","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839701","162591491","0 COSMOS 1275 DEB","1 42193U 81053TH  20276.07014724 -.00000245  00000-0 -30407-3 0  9998","2 42193  82.9530 312.5924 0130924 287.1161  71.5686 13.64418202873124"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:26:10","18 SPCS","COSMOS 1275 DEB","1981-053TJ","EARTH","TEME","UTC","SGP4","2020-10-02T01:36:47.012256","13.66191735","0.01938280","82.8396","198.7343","160.2467","200.6327","0","U","42194","999","90888","0.00047512000000","0.00000461","0.0000000000000","7391.411","105.402","1156.543","870.010","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839717","162591689","0 COSMOS 1275 DEB","1 42194U 81053TJ  20276.06721079  .00000461  00000-0  47512-3 0  9999","2 42194  82.8396 198.7343 0193828 160.2467 200.6327 13.66191735908885"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 1275 DEB","1981-053TK","EARTH","TEME","UTC","SGP4","2020-10-01T22:25:00.988608","13.74226128","0.01108850","83.0383","345.2713","227.2113","131.9678","0","U","42195","999","31747","0.00059908000000","0.00000604","0.0000000000000","7362.574","104.786","1066.079","902.799","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2840178","162618172","0 COSMOS 1275 DEB","1 42195U 81053TK  20275.93403922 +.00000604 +00000-0 +59908-3 0  9990","2 42195 083.0383 345.2713 0110885 227.2113 131.9678 13.74226128317477"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 1275 DEB","1981-053TL","EARTH","TEME","UTC","SGP4","2020-09-29T14:07:12.222624","13.70034450","0.01218900","82.7986","12.0440","176.6813","183.5178","0","U","42196","999","87831","-0.00016675000000","-0.00000139","0.0000000000000","7377.584","105.106","1089.374","909.523","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839403","162561732","0 COSMOS 1275 DEB","1 42196U 81053TL  20273.58833591 -.00000139 +00000-0 -16675-3 0  9998","2 42196 082.7986 012.0440 0121890 176.6813 183.5178 13.70034450878315"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T17:48:54","18 SPCS","COSMOS 1275 DEB","1981-053TM","EARTH","TEME","UTC","SGP4","2020-10-01T08:01:11.153568","13.67050415","0.01193390","82.8475","127.4553","236.0397","122.9367","0","U","42197","999","34206","0.00037459000000","0.00000343","0.0000000000000","7388.316","105.336","1098.352","922.009","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2839403","162561779","0 COSMOS 1275 DEB","1 42197U 81053TM  20275.33415687 +.00000343 +00000-0 +37459-3 0  9994","2 42197 082.8475 127.4553 0119339 236.0397 122.9367 13.67050415342069"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-01T01:40:27","18 SPCS","COSMOS 1275 DEB","1981-053TN","EARTH","TEME","UTC","SGP4","2020-09-30T18:20:24.716544","13.85965390","0.00431550","82.8012","86.8980","170.9991","189.1955","0","U","42198","999","34742","0.00016245000000","0.00000204","0.0000000000000","7320.941","103.898","974.399","911.212","DEBRIS","SMALL","CIS","1981-06-04","PKMTR","","2838446","162517861","0 COSMOS 1275 DEB","1 42198U 81053TN  20274.76417496 +.00000204 +00000-0 +16245-3 0  9997","2 42198 082.8012 086.8980 0043155 170.9991 189.1955 13.85965390347427"
